date,ticker,priority,signal_role,rank_eligible,score_mode,universe,rotation_group,level,exposure,sector,industry_theme,primary_benchmark,parent_benchmark,paired_ticker,pair_type,data_status,bars_available,close,volume,dollar_volume,relative_dollar_volume,return_20,return_63,rs20,rs63,parent_rs20,parent_rs63,pair_spread_20,pair_spread_63,signal_rs20,signal_rs63,pair_signal_raw,pair_signal_confirmed,pair_signal,cmf20,obv_change_20,sma50,sma200,position_52w,trend_score,rotation_score,group_rank,group_size,group_percentile,score_change_5,score_change_10,score_change_20,score_change_63,rank_change_5,rank_change_20,rs20_change_5,rs63_change_20,days_leader_zone_20,leader_zone_streak,days_top_quartile_20,top_quartile_streak,consecutive_improving_days,rotation_state_raw,rotation_state_confirmed,rotation_state,confirmed_state_age,pending_rotation_state,pending_state_days,state_confirmation_bars,confirmed_pair_signal_age,pending_pair_signal,pending_pair_signal_days,pair_confirmation_bars,score_formula_version
2026-08-12,XHB,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Homebuilders,Consumer Discretionary,Homebuilders,SPY,XLY,,,READY,502,108.309998,1482308.000000,160548775.861084,0.701397,-0.005600,0.084988,-0.029063,0.035772,-0.013934,0.085664,,,-0.029063,0.035772,,,,0.013145,-4147036.000000,108.520977,106.634609,0.896463,0.500000,44.259259,20.000000,27.000000,29.629630,-15.740741,24.444444,5.277778,28.518519,-7.000000,0.000000,-0.041986,0.094304,0,0,0,0,0,NEUTRAL,NEUTRAL,NEUTRAL,3,,0,3,0,,0,3,v1.1
2026-08-12,IHF,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Health Care Providers,Health Care,Health Care Providers,SPY,XLV,,,READY,502,57.090000,175687.000000,10029970.856808,0.302745,0.010085,0.112152,-0.013378,0.062936,-0.054196,-0.047999,,,-0.013378,0.062936,,,,-0.064470,98072.000000,55.311421,49.080163,0.982447,1.000000,42.222222,21.000000,27.000000,25.925926,-16.111111,-35.000000,-38.518519,-33.611111,-6.000000,-19.000000,0.026715,-0.112385,10,0,10,0,0,WEAKENING,WEAKENING,WEAKENING,13,,0,3,0,,0,3,v1.1
2026-08-12,IYT,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Transportation,Industrials,Transportation,SPY,XLI,,,READY,502,87.120003,293242.000000,25547243.845413,0.505862,-0.004911,0.097803,-0.028374,0.048587,-0.037901,0.028359,,,-0.028374,0.048587,,,,-0.128558,-3210043.000000,86.503631,79.100042,0.967892,1.000000,38.148148,22.000000,27.000000,22.222222,2.407407,-4.074074,-20.925926,-4.074074,1.000000,-10.000000,0.002267,0.027382,1,0,1,0,1,WEAKENING,WEAKENING,WEAKENING,30,,0,3,0,,0,3,v1.1
2026-08-12,VNQ,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,U.S. Real Estate / REITs,Real Estate,U.S. Real Estate / REITs,SPY,XLRE,REET,US_VS_GLOBAL_SECTOR,READY,502,97.220001,2180674.000000,212005128.941956,0.708231,-0.006540,0.014344,-0.030003,-0.034872,-0.004071,0.008523,-0.003856,-0.010193,-0.030003,-0.034872,,,,-0.078426,-15150042.000000,97.648182,92.120190,0.963051,0.500000,36.296296,23.000000,27.000000,18.518519,-10.000000,-25.185185,-10.185185,-23.333333,-4.000000,-4.000000,-0.019183,0.007042,0,0,0,0,0,WEAKENING,WEAKENING,WEAKENING,1,,0,3,0,,0,3,v1.1
2026-08-12,SMH,CORE,SIGNAL,True,CROSS_SECTIONAL,MIXED_US_LISTED,US_INDUSTRY_THEME,industry,Semiconductors,Information Technology,Semiconductors,SPY,XLK,,,READY,502,584.780029,5890895.000000,3444877750.684814,0.519742,-0.010139,0.041924,-0.033602,-0.007292,-0.049240,-0.036300,,,-0.033602,-0.007292,,,,-0.136539,-62097405.000000,593.351401,459.483257,0.874228,0.500000,26.296296,24.000000,27.000000,14.814815,1.296296,-7.592593,-25.185185,-70.740741,0.000000,-8.000000,0.038410,-0.224603,0,0,0,0,1,WEAKENING,WEAKENING,WEAKENING,28,,0,3,0,,0,3,v1.1
2026-08-12,REZ,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Residential & Multisector Real Estate,Real Estate,Residential & Multisector Real Estate,SPY,XLRE,,,READY,502,93.690002,21718.000000,2034759.473022,0.485343,-0.015137,0.025413,-0.038600,-0.023803,-0.012669,0.019592,,,-0.038600,-0.023803,,,,-0.083177,-189570.000000,94.431385,87.745126,0.943315,0.500000,22.962963,25.000000,27.000000,11.111111,-30.925926,-53.888889,-47.777778,-36.851852,-8.000000,-17.000000,-0.016550,-0.020445,10,0,10,0,0,ROTATION_OUT,WEAKENING,WEAKENING,8,ROTATION_OUT,1,3,0,,0,3,v1.1
2026-08-12,REM,EXTENDED,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Mortgage Real Estate,Real Estate,Mortgage Real Estate,SPY,XLRE,,,READY,502,22.020000,235215.000000,5179434.407673,0.446919,-0.015646,0.011765,-0.039109,-0.037451,-0.013177,0.005943,,,-0.039109,-0.037451,,,,-0.151499,-3836246.000000,21.735634,21.614833,0.944804,1.000000,20.000000,26.000000,27.000000,7.407407,0.370370,-10.185185,-44.074074,-27.777778,1.000000,-15.000000,0.005522,0.041649,0,0,0,0,0,ROTATION_OUT,WEAKENING,WEAKENING,11,ROTATION_OUT,1,3,0,,0,3,v1.1
2026-08-12,PBJ,CORE,SIGNAL,True,CROSS_SECTIONAL,MIXED_US_LISTED,US_INDUSTRY_THEME,industry,Food & Beverage,Consumer Staples,Food & Beverage,SPY,XLP,,,READY,502,47.349998,6703.000000,317387.039772,0.217741,-0.011895,-0.019999,-0.035358,-0.069215,-0.030704,-0.034093,,,-0.035358,-0.069215,,,,-0.707149,-436043.000000,47.771951,47.257594,0.934771,0.500000,13.148148,27.000000,27.000000,3.703704,-7.407407,-39.629630,-14.074074,-29.629630,-1.000000,-3.000000,0.005276,0.047758,0,0,0,0,1,ROTATION_OUT,ROTATION_OUT,ROTATION_OUT,4,,0,3,0,,0,3,v1.1
2026-08-12,IBB,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Biotechnology,Health Care,Biotechnology,SPY,XLV,,,READY,502,200.259995,1531855.000000,306769273.885269,1.109273,0.054555,0.162574,0.031092,0.113358,-0.009726,0.002423,,,0.031092,0.113358,,,,0.036314,6534303.000000,184.964139,173.134172,1.000000,1.000000,,,,,,,,,,,0.086936,0.123010,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,ITB,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Home construction,Consumer Discretionary,Home construction,SPY,XLY,,,READY,502,98.269997,1778338.000000,174757269.290237,1.044530,0.003369,0.089446,-0.020094,0.040230,-0.004964,0.090121,,,-0.020094,0.040230,,,,-0.110260,-3398861.000000,97.900992,98.519845,0.844306,0.000000,,,,,,,,,,,-0.039192,0.103772,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IYJ,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Broad U.S. Industrials,Industrials,Broad U.S. Industrials,SPY,XLI,,,READY,502,168.970001,30123.000000,5089883.346771,0.354024,0.035038,0.073936,0.011575,0.024720,0.002049,0.004491,,,0.011575,0.024720,,,,0.433047,1260818.000000,163.117138,154.757255,0.994760,1.000000,,,,,,,,,,,-0.005667,0.078222,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IYK,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Broad U.S. Consumer Staples,Consumer Staples,Broad U.S. Consumer Staples,SPY,XLP,,,READY,502,73.900002,121492.000000,8978258.985382,0.528785,0.010806,0.029213,-0.012657,-0.020003,-0.008004,0.015120,,,-0.012657,-0.020003,,,,0.016640,-1387826.000000,73.549396,70.558038,0.959242,1.000000,,,,,,,,,,,0.014278,0.018140,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IYW,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Broad U.S. Technology,Information Technology,Broad U.S. Technology,SPY,XLK,,,READY,502,252.990005,266299.000000,67370985.472824,0.509256,0.018273,0.067467,-0.005190,0.018251,-0.020828,-0.010758,,,-0.005190,0.018251,,,,-0.075578,-598521.000000,245.555715,213.886052,0.973549,1.000000,,,,,,,,,,,0.002358,-0.123395,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,SOXX,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Semiconductors,Information Technology,Semiconductors,SPY,XLK,,,READY,502,547.840027,5959784.000000,3265008226.612793,0.599335,-0.013381,0.062230,-0.036844,0.013014,-0.052482,-0.015994,,,-0.036844,0.013014,,,,-0.101390,-8442116.000000,564.438640,412.363771,0.836384,0.500000,,,,,,,,,,,0.051621,-0.281826,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,XAR,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_INDUSTRY_THEME,industry,Aerospace & Defense equal-ish weight,Industrials,Aerospace & Defense equal-ish weight,SPY,XLI,,,READY,502,293.328796,177534.000000,52075834.537720,0.943347,0.101415,0.093036,0.077952,0.043820,0.068426,0.023592,,,0.077952,0.043820,,,,0.108024,388320.000000,275.290006,263.767277,1.000000,1.000000,,,,,,,,,,,0.080544,0.170060,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,MDY,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_MARKET_BREADTH,size,S&P MidCap 400,,,ITOT,,,,READY,502,711.950012,283246.000000,201656993.157593,0.486772,0.032575,0.066768,0.007580,0.011705,,,,,0.007580,0.011705,,,,-0.020603,1583603.000000,691.291876,643.372215,1.000000,1.000000,78.333333,1.000000,3.000000,100.000000,5.000000,8.333333,23.333333,38.333333,1.000000,2.000000,0.008231,0.044486,7,2,7,2,1,EMERGING,NEUTRAL,NEUTRAL,17,EMERGING,2,3,0,,0,3,v1.1
2026-08-12,IWM,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_MARKET_BREADTH,size,Russell 2000 small caps,,,ITOT,,,,READY,502,302.760010,12036590.000000,3644198105.944824,0.585766,0.023633,0.073999,-0.001361,0.018936,,,,,-0.001361,0.018936,,,,-0.024971,-82332610.000000,294.396024,267.150666,1.000000,1.000000,78.333333,2.000000,3.000000,66.666667,0.000000,-1.666667,-13.333333,8.333333,-1.000000,-1.000000,0.007954,0.006313,14,0,14,0,1,WEAKENING,WEAKENING,WEAKENING,5,,0,3,0,,0,3,v1.1
2026-08-12,QQQ,CORE,SIGNAL,True,CROSS_SECTIONAL,MIXED_US_LISTED,US_MARKET_BREADTH,growth,Nasdaq-100,,,SPY,,,,READY,502,723.585022,25138229.000000,18189645983.318665,0.636371,0.008144,0.024235,-0.015319,-0.024981,,,,,-0.015319,-0.024981,,,,-0.025110,-135865271.000000,713.285486,648.412642,0.970811,1.000000,53.333333,3.000000,3.000000,33.333333,-5.000000,8.333333,-10.000000,-46.666667,0.000000,-1.000000,0.009165,-0.078341,0,0,0,0,0,WEAKENING,WEAKENING,WEAKENING,3,,0,3,0,,0,3,v1.1
2026-08-12,DIA,EXTENDED,CONFIRMATION,False,REFERENCE,US,US_MARKET_BREADTH,broad,Dow Jones Industrial Average,,,SPY,,,,READY,502,537.474976,2399154.000000,1289485237.576904,0.624758,0.022203,0.083356,-0.001260,0.034140,,,,,-0.001260,0.034140,,,,-0.130097,8190654.000000,521.741420,490.990223,0.990171,1.000000,,,,,,,,,,,-0.007169,0.036487,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IJR,EXTENDED,CONFIRMATION,False,REFERENCE,US,US_MARKET_BREADTH,size,S&P SmallCap 600,,,ITOT,,,,READY,502,149.119995,1847338.000000,275475033.539795,0.595293,0.020252,0.101486,-0.004743,0.046423,,,,,-0.004743,0.046423,,,,-0.180942,-6819330.000000,144.755487,130.941121,0.991423,1.000000,,,,,,,,,,,-0.010532,0.030066,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,ITOT,CORE,BENCHMARK,False,REFERENCE,US,US_MARKET_BREADTH,broad,Total U.S. equity market,,,,,ACWX,US_VS_EXUS_BROAD,READY,502,169.575104,773464.000000,131160238.054443,0.485980,0.024995,0.055063,,,,,-0.004901,0.003244,,,,,,-0.173978,-7186485.000000,163.981845,153.554557,0.999971,1.000000,,,,,,,,,,,,,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IWB,EXTENDED,CONFIRMATION,False,REFERENCE,US,US_MARKET_BREADTH,broad,Russell 1000,,,ITOT,,,,READY,502,423.230103,719939.000000,304699856.791870,1.411915,0.025416,0.053929,0.000421,-0.001134,,,,,0.000421,-0.001134,,,,-0.252934,-1636651.000000,409.179017,384.401497,0.999504,1.000000,,,,,,,,,,,-0.000429,0.002019,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,RSP,CORE,SIGNAL,True,PAIR,US,US_MARKET_BREADTH,breadth,S&P 500 equal weight,,,SPY,,SPY,EQUAL_WEIGHT_VS_CAP_WEIGHT,READY,502,221.119995,4235584.000000,936572313.398438,0.539441,0.038268,0.089134,0.014805,0.039918,,,0.014805,0.039918,0.014805,0.039918,PAIR_LEADING,PAIR_LEADING,PAIR_LEADING,0.133860,28985896.000000,213.218017,199.680738,1.000000,1.000000,60.239907,,,,1.628917,-16.669023,17.184539,26.124059,,,0.012041,0.058826,1,0,1,0,0,EMERGING,NEUTRAL,NEUTRAL,7,EMERGING,2,3,18,,0,3,v1.1
2026-08-12,SPY,CORE,BENCHMARK,False,REFERENCE,US,US_MARKET_BREADTH,broad,U.S. large cap,,,ITOT,,,,READY,502,772.520020,24238091.000000,18724410532.720215,0.512790,0.023463,0.049216,-0.001532,-0.005847,,,,,-0.001532,-0.005847,,,,-0.019611,16503691.000000,747.659575,701.738598,0.999043,1.000000,,,,,,,,,,,-0.003505,-0.004892,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,XLV,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Health Care,Health Care,,SPY,,IXJ,US_VS_GLOBAL_SECTOR,READY,502,168.464996,6050223.000000,1019250795.538422,0.666245,0.064281,0.160151,0.040818,0.110935,,,0.009752,0.035884,0.040818,0.110935,,,,0.114814,11074723.000000,158.811440,152.306127,1.000000,1.000000,91.818182,1.000000,11.000000,100.000000,20.454545,16.818182,9.545455,66.818182,3.000000,1.000000,0.062078,0.132384,17,5,17,5,2,PERSISTENT_LEADER,WEAKENING,WEAKENING,6,PERSISTENT_LEADER,1,3,0,,0,3,v1.1
2026-08-12,XLE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Energy,Energy,,SPY,,IXC,US_VS_GLOBAL_SECTOR,READY,502,60.985001,19596528.000000,1195094272.040771,0.717747,0.079381,0.066959,0.055918,0.017743,,,0.011532,0.031227,0.055918,0.017743,,,,0.025245,207990928.000000,56.735576,52.696141,0.981854,1.000000,83.636364,2.000000,11.000000,90.909091,22.727273,14.545455,8.181818,12.272727,5.000000,1.000000,0.057883,0.090332,12,3,12,3,1,ACCELERATING,EMERGING,EMERGING,11,ACCELERATING,1,3,0,,0,3,v1.1
2026-08-12,XLB,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Materials,Materials,,SPY,,MXI,US_VS_GLOBAL_SECTOR,READY,502,52.605000,8423857.000000,443136993.628864,0.762896,0.041683,0.012691,0.018220,-0.036525,,,-0.021964,0.013257,0.018220,-0.036525,,,,0.059123,45745518.000000,51.297768,48.970243,0.988073,1.000000,78.181818,3.000000,11.000000,81.818182,5.909091,22.727273,43.636364,28.636364,0.000000,7.000000,0.001499,0.078579,5,4,5,4,1,EMERGING,EMERGING,EMERGING,4,,0,3,0,,0,3,v1.1
2026-08-12,XLK,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Information Technology,Information Technology,,SPY,,IXN,US_VS_GLOBAL_SECTOR,READY,502,188.679993,4790787.000000,903925656.071228,0.583068,0.039101,0.078225,0.015638,0.029009,,,0.007384,-0.004881,0.015638,0.029009,,,,0.015639,-45210813.000000,183.030449,156.832245,0.953055,1.000000,70.000000,4.000000,11.000000,72.727273,5.454545,14.545455,20.909091,-30.000000,2.000000,3.000000,0.023497,-0.110142,1,0,1,0,1,EMERGING,NEUTRAL,NEUTRAL,9,EMERGING,1,3,0,,0,3,v1.1
2026-08-12,XLF,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Financials,Financials,,SPY,,IXG,US_VS_GLOBAL_SECTOR,READY,502,57.935001,15362971.000000,890053745.982830,0.518746,0.024310,0.127141,0.000848,0.077925,,,0.003935,0.002145,0.000848,0.077925,,,,0.114041,40905971.000000,55.130279,52.723245,0.998879,1.000000,68.181818,5.000000,11.000000,63.636364,-20.454545,-23.181818,-26.818182,38.636364,-4.000000,-4.000000,-0.021553,0.071487,18,0,18,0,0,WEAKENING,PERSISTENT_LEADER,PERSISTENT_LEADER,19,WEAKENING,2,3,0,,0,3,v1.1
2026-08-12,XLI,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Industrials,Industrials,,SPY,,EXI,US_VS_GLOBAL_SECTOR,READY,502,186.000000,3498376.000000,650697936.000000,0.568010,0.032989,0.069444,0.009526,0.020228,,,-0.021149,0.009281,0.009526,0.020228,,,,0.037765,38061735.000000,180.364566,167.912737,0.997854,1.000000,67.272727,6.000000,11.000000,54.545455,-6.363636,15.454545,5.909091,13.636364,-4.000000,-2.000000,0.009379,0.068667,2,0,2,0,0,NEUTRAL,NEUTRAL,NEUTRAL,7,,0,3,0,,0,3,v1.1
2026-08-12,XLP,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Consumer Staples,Consumer Staples,,SPY,,KXI,US_VS_GLOBAL_SECTOR,READY,502,85.040001,5160619.000000,438859044.484688,0.479163,0.018809,0.014093,-0.004654,-0.035122,,,0.004962,0.001438,-0.004654,-0.035122,,,,0.017989,-11084081.000000,84.260606,81.773233,0.956694,1.000000,47.272727,7.000000,11.000000,45.454545,15.909091,-30.454545,17.272727,-25.909091,2.000000,4.000000,0.016928,0.022922,3,0,3,0,0,NEUTRAL,NEUTRAL,NEUTRAL,3,,0,3,0,,0,3,v1.1
2026-08-12,XLRE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Real Estate,Real Estate,,SPY,,REET,US_VS_GLOBAL_SECTOR,READY,502,44.450001,3618381.000000,160837038.210606,0.711025,-0.002469,0.005821,-0.025931,-0.043395,,,0.000216,-0.018716,-0.025931,-0.043395,,,,-0.022335,-22358569.000000,44.672325,42.248958,0.966094,0.500000,44.090909,8.000000,11.000000,36.363636,-22.727273,-19.090909,-7.272727,-27.727273,-3.000000,-3.000000,-0.016993,0.011298,3,0,3,0,2,WEAKENING,WEAKENING,WEAKENING,1,,0,3,0,,0,3,v1.1
2026-08-12,XLY,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Consumer Discretionary,Consumer Discretionary,,SPY,,RXI,US_VS_GLOBAL_SECTOR,READY,502,117.974998,3596004.000000,424238566.412933,0.498564,0.008333,-0.000676,-0.015130,-0.049892,,,-0.024822,-0.037869,-0.015130,-0.049892,,,,-0.073747,24386943.000000,115.846092,116.755970,0.951233,0.750000,32.954545,9.000000,11.000000,27.272727,-11.818182,18.409091,-18.409091,-17.727273,-1.000000,-4.000000,-0.011377,0.032999,0,0,0,0,0,WEAKENING,ROTATION_OUT,ROTATION_OUT,12,WEAKENING,2,3,0,,0,3,v1.1
2026-08-12,XLU,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Utilities,Utilities,,SPY,,JXI,US_VS_GLOBAL_SECTOR,READY,502,43.695000,13274701.000000,580038056.143883,0.647422,-0.033724,-0.026908,-0.057187,-0.076124,,,-0.007634,-0.005459,-0.057187,-0.076124,,,,-0.172838,-119501299.000000,44.755133,44.336764,0.927749,0.000000,21.363636,10.000000,11.000000,18.181818,-3.181818,-18.636364,-27.727273,-25.000000,1.000000,-3.000000,0.013012,0.034263,0,0,0,0,0,ROTATION_OUT,WEAKENING,WEAKENING,11,ROTATION_OUT,2,3,0,,0,3,v1.1
2026-08-12,XLC,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_SECTOR,sector,Communication Services,Communication Services,,SPY,,IXP,US_VS_GLOBAL_SECTOR,READY,502,110.279999,3184088.000000,351141220.753174,0.560831,-0.027342,-0.045685,-0.050805,-0.094901,,,0.008985,0.007282,-0.050805,-0.094901,,,,-0.106100,-11826696.000000,109.995515,113.677759,0.923715,0.000000,17.727273,11.000000,11.000000,9.090909,-10.909091,-8.636364,-22.727273,-28.636364,-1.000000,-2.000000,-0.030965,0.019552,0,0,0,0,0,ROTATION_OUT,ROTATION_OUT,ROTATION_OUT,3,,0,3,0,,0,3,v1.1
2026-08-12,IWD,CORE,SIGNAL,True,PAIR,US,US_STYLE_FACTOR,style,U.S. large-cap value,,,IWB,,IWF,VALUE_VS_GROWTH,READY,502,257.779999,657588.000000,169513033.837280,0.398640,0.042462,0.104106,0.017046,0.050177,,,0.035422,0.094300,0.035422,0.094300,PAIR_LEADING,PAIR_LEADING,PAIR_LEADING,-0.134538,-1657138.000000,246.344826,224.207518,0.997948,1.000000,62.368933,,,,0.600315,-11.319660,14.993931,25.179831,,,0.008005,0.064810,4,0,4,0,0,ACCELERATING,ACCELERATING,ACCELERATING,10,,0,3,27,,0,3,v1.1
2026-08-12,IWF,CORE,SIGNAL,True,PAIR,US,US_STYLE_FACTOR,style,U.S. large-cap growth,,,IWB,,IWD,GROWTH_VS_VALUE,READY,502,124.449997,2852976.000000,355052854.493408,0.699941,0.007040,0.009806,-0.018376,-0.044123,,,-0.035422,-0.094300,-0.035422,-0.094300,PAIR_LAGGING,PAIR_LAGGING,PAIR_LAGGING,-0.232614,-22197880.000000,121.679626,117.937722,0.967303,1.000000,19.084699,,,,-8.598040,10.387932,-23.105724,-51.212306,,,-0.008005,-0.064810,0,0,0,0,1,ROTATION_OUT,NEUTRAL,NEUTRAL,6,ROTATION_OUT,2,3,27,,0,3,v1.1
2026-08-12,MTUM,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_STYLE_FACTOR,factor,U.S. momentum factor,,,ITOT,,,,READY,502,315.160004,930109.000000,293133155.846161,0.527095,0.007964,0.040457,-0.017031,-0.014606,,,,,-0.017031,-0.014606,,,,-0.091118,-12822240.000000,316.456612,273.883176,0.912925,0.500000,,,,,,,,,,,0.029184,-0.081851,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,QUAL,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_STYLE_FACTOR,factor,U.S. quality factor,,,ITOT,,,,READY,502,225.414993,716706.000000,161556278.178131,0.757845,0.025546,0.073325,0.000551,0.018262,,,,,0.000551,0.018262,,,,0.007616,7162176.000000,218.066890,204.850936,0.998560,1.000000,,,,,,,,,,,-0.005166,0.025671,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,SCHD,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_STYLE_FACTOR,factor,U.S. dividend quality/value,,,ITOT,,,,READY,502,34.255001,17054451.000000,584200237.221119,0.749528,0.059215,0.087148,0.034220,0.032085,,,,,0.034220,0.032085,,,,0.187506,130275749.000000,32.667692,30.093859,0.999562,1.000000,,,,,,,,,,,0.024770,0.061277,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,USMV,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,US,US_STYLE_FACTOR,factor,U.S. minimum volatility,,,ITOT,,,,READY,502,100.714996,1203266.000000,121186930.783508,0.549704,0.048132,0.069220,0.023137,0.014157,,,,,0.023137,0.014157,,,,0.100629,6497817.000000,97.039977,94.712226,0.998859,1.000000,,,,,,,,,,,0.032994,0.075764,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
