prediction_id,captured_at_utc,market_date,ticker,rotation_group,primary_benchmark,exposure,patch6_rotation_score,patch6_group_percentile,patch6_raw_state,patch6_confirmed_state,patch6_top20,shadow_feature_complete,universal_path_success_probability,universal_peer_rank,universal_peer_size,universal_peer_percentile,universal_low_trust,universal_veto_on_patch6,challenger_path_success_probability,challenger_model_used,challenger_peer_rank,challenger_peer_size,challenger_peer_percentile,challenger_low_trust,challenger_veto_on_patch6,model_version,target_version,feature_version,feature_rel_ret_21,feature_rel_ret_63,feature_rel_ret_126,feature_rel_vs_ema21,feature_rel_vs_ema63,feature_ema21_vs_ema63,feature_ema63_vs_ema126,feature_ema63_slope21,feature_ema126_slope21,feature_dist_low126,feature_drawdown_high126,feature_bars_since_low126,feature_bars_since_high126,feature_rel_vol21,feature_rel_vol63
PATH_RISK_V1_2026-08-12|2026-08-12|KBE,2026-08-12T15:52:35.213003+00:00,2026-08-12,KBE,US_INDUSTRY_THEME,SPY,Banks,47.9629629630,29.6296296296,WEAKENING,WEAKENING,False,True,0.5012169382,4.0000000000,27.0000000000,14.8148148148,True,False,0.5362260299,US_INDUSTRY_THEME_SPECIALIZED_V1,17.0000000000,27.0000000000,62.9629629630,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0027656989,0.0830421524,-0.0420409975,-0.0047599193,0.0087966839,0.0136214402,0.0084650186,0.0196765953,0.0120026667,0.1178368722,-0.0392235759,48.0000000000,10.0000000000,0.0475206769,0.0994756786
PATH_RISK_V1_2026-08-12|2026-08-12|KIE,2026-08-12T15:52:35.213003+00:00,2026-08-12,KIE,US_INDUSTRY_THEME,SPY,Insurance,65.9259259259,74.0740740741,REACCELERATING,WEAKENING,False,True,0.5990259298,24.0000000000,27.0000000000,88.8888888889,False,False,0.6179289399,US_INDUSTRY_THEME_SPECIALIZED_V1,26.0000000000,27.0000000000,96.2962962963,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0230665576,0.0794835673,-0.0100014967,-0.0228201128,-0.0046940675,0.0185493434,0.0005648119,0.0260953165,0.0113487085,0.1483160943,-0.0845806855,48.0000000000,10.0000000000,0.0770031223,0.1431380323
PATH_RISK_V1_2026-08-12|2026-08-12|KRE,2026-08-12T15:52:35.213003+00:00,2026-08-12,KRE,US_INDUSTRY_THEME,SPY,Regional Banks,60.5555555556,62.9629629630,WEAKENING,WEAKENING,False,True,0.5087038677,6.0000000000,27.0000000000,22.2222222222,False,False,0.5392982374,US_INDUSTRY_THEME_SPECIALIZED_V1,18.0000000000,27.0000000000,66.6666666667,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0020699308,0.0850295319,-0.0415030478,-0.0059141454,0.0071698603,0.0131618468,0.0105516577,0.0192862946,0.0127372534,0.1143520398,-0.0428055804,48.0000000000,10.0000000000,0.0520545677,0.1074551981
PATH_RISK_V1_2026-08-12|2026-08-12|OIH,2026-08-12T15:52:35.213003+00:00,2026-08-12,OIH,US_INDUSTRY_THEME,SPY,Oil Services,49.8148148148,37.0370370370,NEUTRAL,NEUTRAL,False,True,0.5485458412,17.0000000000,27.0000000000,62.9629629630,False,False,0.3894763098,US_INDUSTRY_THEME_SPECIALIZED_V1,1.0000000000,27.0000000000,3.7037037037,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0430113976,-0.0996375854,-0.0008002960,0.0353378653,0.0076153256,-0.0267763217,-0.0023458914,-0.0281128967,-0.0131270515,0.1162788755,-0.1874992221,27.0000000000,94.0000000000,0.0943349713,0.1618966671
PATH_RISK_V1_2026-08-12|2026-08-12|PAVE,2026-08-12T15:52:35.213003+00:00,2026-08-12,PAVE,US_INDUSTRY_THEME,SPY,U.S. infrastructure,52.5925925926,44.4444444444,NEUTRAL,NEUTRAL,False,True,0.5062008871,5.0000000000,27.0000000000,18.5185185185,True,False,0.5146773156,US_INDUSTRY_THEME_SPECIALIZED_V1,14.0000000000,27.0000000000,51.8518518519,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0053633183,-0.0103842205,-0.0535610947,-0.0036625947,-0.0089470523,-0.0053038836,0.0028456490,-0.0058524656,-0.0013264628,0.0339577075,-0.0701378354,58.0000000000,33.0000000000,0.0444722722,0.0845691305
PATH_RISK_V1_2026-08-12|2026-08-12|PBJ,2026-08-12T15:52:35.213003+00:00,2026-08-12,PBJ,US_INDUSTRY_THEME,SPY,Food & Beverage,5.9259259259,3.7037037037,ROTATION_OUT,ROTATION_OUT,False,True,0.5297472243,10.0000000000,27.0000000000,37.0370370370,False,False,0.4784274351,US_INDUSTRY_THEME_SPECIALIZED_V1,10.0000000000,27.0000000000,37.0370370370,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0477368833,-0.0710238329,-0.1523257535,-0.0334773878,-0.0576579623,-0.0250181156,-0.0259176350,-0.0172933911,-0.0162710750,0.0020158035,-0.2093596801,2.0000000000,94.0000000000,0.0588827511,0.1088470959
PATH_RISK_V1_2026-08-12|2026-08-12|PEJ,2026-08-12T15:52:35.213003+00:00,2026-08-12,PEJ,US_INDUSTRY_THEME,SPY,Leisure & Entertainment,50.9259259259,40.7407407407,NEUTRAL,NEUTRAL,False,True,0.5241583092,8.0000000000,27.0000000000,29.6296296296,False,False,0.5439835032,US_INDUSTRY_THEME_SPECIALIZED_V1,20.0000000000,27.0000000000,74.0740740741,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0092753446,0.1011055899,-0.0128481504,-0.0030098803,0.0032678519,0.0062966845,0.0010324476,0.0082021149,0.0039652518,0.1059503942,-0.0551090760,62.0000000000,10.0000000000,0.0563991170,0.0964970406
PATH_RISK_V1_2026-08-12|2026-08-12|REM,2026-08-12T15:52:35.213003+00:00,2026-08-12,REM,US_INDUSTRY_THEME,SPY,Mortgage Real Estate,31.4814814815,14.8148148148,WEAKENING,WEAKENING,False,True,0.4963098775,3.0000000000,27.0000000000,11.1111111111,True,False,0.4477051688,US_INDUSTRY_THEME_SPECIALIZED_V1,5.0000000000,27.0000000000,18.5185185185,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0316752546,-0.0309567426,-0.0995284693,-0.0067240346,-0.0241809884,-0.0175751296,-0.0226157467,-0.0132277413,-0.0135834933,0.0239422519,-0.1211933169,4.0000000000,123.0000000000,0.0543715208,0.0848480682
PATH_RISK_V1_2026-08-12|2026-08-12|REZ,2026-08-12T15:52:35.213003+00:00,2026-08-12,REZ,US_INDUSTRY_THEME,SPY,Residential & Multisector Real Estate,20.5555555556,7.4074074074,ROTATION_OUT,WEAKENING,False,True,0.5989233276,23.0000000000,27.0000000000,85.1851851852,False,False,0.6215054846,US_INDUSTRY_THEME_SPECIALIZED_V1,27.0000000000,27.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0476108645,-0.0208385861,-0.0411204383,-0.0405559995,-0.0392924879,0.0013169206,0.0026715386,0.0115580015,0.0068711573,0.0531593312,-0.1046061364,49.0000000000,10.0000000000,0.0779750858,0.1333946386
PATH_RISK_V1_2026-08-12|2026-08-12|SKYY,2026-08-12T15:52:35.213003+00:00,2026-08-12,SKYY,US_INDUSTRY_THEME,SPY,Cloud Computing,95.3703703704,100.0000000000,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.5819166426,21.0000000000,27.0000000000,77.7777777778,False,False,0.5144547580,US_INDUSTRY_THEME_SPECIALIZED_V1,13.0000000000,27.0000000000,48.1481481481,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.1286053578,0.2260114901,0.2435141327,0.0761182352,0.1252720874,0.0456769996,0.0163557852,0.0348415918,0.0190960099,0.3606619310,0.0000000000,85.0000000000,0.0000000000,0.0747122896,0.1481683378
PATH_RISK_V1_2026-08-12|2026-08-12|SMH,2026-08-12T15:52:35.213003+00:00,2026-08-12,SMH,US_INDUSTRY_THEME,SPY,Semiconductors,31.1111111111,11.1111111111,WEAKENING,WEAKENING,False,True,0.6489087385,27.0000000000,27.0000000000,100.0000000000,False,False,0.4723677444,US_INDUSTRY_THEME_SPECIALIZED_V1,7.0000000000,27.0000000000,25.9259259259,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0491353076,-0.0039912827,0.2913874863,0.0077809778,-0.0000639484,-0.0077843563,0.0584762901,-0.0166222802,0.0163519880,0.3343336639,-0.1550957315,109.0000000000,36.0000000000,0.1132556446,0.2227874231
PATH_RISK_V1_2026-08-12|2026-08-12|VNQ,2026-08-12T15:52:35.213003+00:00,2026-08-12,VNQ,US_INDUSTRY_THEME,SPY,U.S. Real Estate / REITs,32.2222222222,18.5185185185,WEAKENING,WEAKENING,False,True,0.5397279586,12.0000000000,27.0000000000,44.4444444444,False,False,0.5440765983,US_INDUSTRY_THEME_SPECIALIZED_V1,21.0000000000,27.0000000000,77.7777777778,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0289766991,-0.0319435539,-0.0577594018,-0.0301381075,-0.0369604856,-0.0070343810,-0.0055050489,0.0014131805,-0.0007726296,0.0222449939,-0.0887579489,50.0000000000,112.0000000000,0.0596636808,0.1115057772
PATH_RISK_V1_2026-08-12|2026-08-12|XBI,2026-08-12T15:52:35.213003+00:00,2026-08-12,XBI,US_INDUSTRY_THEME,SPY,Biotechnology,70.9259259259,81.4814814815,NEUTRAL,REACCELERATING,True,True,0.5538012982,19.0000000000,27.0000000000,70.3703703704,False,False,0.4787450896,US_INDUSTRY_THEME_SPECIALIZED_V1,11.0000000000,27.0000000000,40.7407407407,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0010864501,0.1307574901,0.1380428268,0.0200884765,0.0451373870,0.0245556253,0.0339680051,0.0229825556,0.0238462048,0.2286388672,-0.0555555889,49.0000000000,26.0000000000,0.0690505086,0.1418215701
PATH_RISK_V1_2026-08-12|2026-08-12|XHB,2026-08-12T15:52:35.213003+00:00,2026-08-12,XHB,US_INDUSTRY_THEME,SPY,Homebuilders,53.3333333333,48.1481481481,NEUTRAL,NEUTRAL,False,True,0.5470364681,16.0000000000,27.0000000000,59.2592592593,False,False,0.4768746099,US_INDUSTRY_THEME_SPECIALIZED_V1,9.0000000000,27.0000000000,33.3333333333,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0222896840,0.0374295928,-0.1917795732,-0.0174683263,-0.0290259121,-0.0117630669,-0.0222657081,-0.0113288787,-0.0129776611,0.0867239253,-0.2105146184,58.0000000000,123.0000000000,0.0749217243,0.1343661322
PATH_RISK_V1_2026-08-12|2026-08-12|XME,2026-08-12T15:52:35.213003+00:00,2026-08-12,XME,US_INDUSTRY_THEME,SPY,Metals & Mining,56.3888888889,55.5555555556,NEUTRAL,EMERGING,False,True,0.5292417504,9.0000000000,27.0000000000,33.3333333333,False,False,0.4034309109,US_INDUSTRY_THEME_SPECIALIZED_V1,3.0000000000,27.0000000000,11.1111111111,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0874919393,-0.0996456244,-0.1541806876,0.0533505215,0.0197067716,-0.0319397477,-0.0275690028,-0.0439870352,-0.0300523436,0.1467647545,-0.1587498654,17.0000000000,125.0000000000,0.1008003028,0.1707006698
PATH_RISK_V1_2026-08-12|2026-08-12|XOP,2026-08-12T15:52:35.213003+00:00,2026-08-12,XOP,US_INDUSTRY_THEME,SPY,Oil & Gas Exploration & Production,60.0000000000,59.2592592593,ACCELERATING,EMERGING,False,True,0.6304853746,26.0000000000,27.0000000000,96.2962962963,False,False,0.4427582496,US_INDUSTRY_THEME_SPECIALIZED_V1,4.0000000000,27.0000000000,14.8148148148,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0430832660,0.0029951690,0.0975862176,0.0203036027,0.0239605833,0.0035842083,0.0052868851,0.0137273385,0.0080868828,0.1258888965,-0.2228617673,37.0000000000,94.0000000000,0.1156033698,0.1878603207
PATH_RISK_V1_2026-08-12|2026-08-12|XPH,2026-08-12T15:52:35.213003+00:00,2026-08-12,XPH,US_INDUSTRY_THEME,SPY,Pharmaceuticals,66.2962962963,77.7777777778,NEUTRAL,PERSISTENT_LEADER,False,True,0.5424010155,13.0000000000,27.0000000000,48.1481481481,False,False,0.5280222413,US_INDUSTRY_THEME_SPECIALIZED_V1,15.0000000000,27.0000000000,55.5555555556,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0137562116,0.1461531339,0.0835582749,-0.0030596850,0.0350307282,0.0382073155,0.0337684590,0.0448032876,0.0330085005,0.2329338909,-0.0384555711,49.0000000000,10.0000000000,0.0616349643,0.1255811877
PATH_RISK_V1_2026-08-12|2026-08-12|XRT,2026-08-12T15:52:35.213003+00:00,2026-08-12,XRT,US_INDUSTRY_THEME,SPY,Retail,48.3333333333,33.3333333333,WEAKENING,NEUTRAL,False,True,0.5424646318,14.0000000000,27.0000000000,51.8518518519,False,False,0.5319477880,US_INDUSTRY_THEME_SPECIALIZED_V1,16.0000000000,27.0000000000,59.2592592593,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0154404668,0.0510546534,-0.0908269297,-0.0287035074,-0.0252124102,0.0035942652,-0.0105597819,0.0095040818,0.0000218631,0.0738887965,-0.1082212122,60.0000000000,123.0000000000,0.0643376693,0.1021615102
PATH_RISK_V1_2026-08-12|2026-08-12|IWM,2026-08-12T15:52:35.213003+00:00,2026-08-12,IWM,US_MARKET_BREADTH,ITOT,Russell 2000 small caps,73.3333333333,66.6666666667,WEAKENING,WEAKENING,False,True,0.4811825681,2.0000000000,3.0000000000,66.6666666667,False,False,0.4811825681,UNIVERSAL_PATH_RISK_V1,2.0000000000,3.0000000000,66.6666666667,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0025826810,0.0157765194,0.0134856006,-0.0035931659,-0.0017454829,0.0018543460,0.0105114068,0.0024023551,0.0053850871,0.0458924202,-0.0443453550,105.0000000000,32.0000000000,0.0217951872,0.0505702481
PATH_RISK_V1_2026-08-12|2026-08-12|MDY,2026-08-12T15:52:35.213003+00:00,2026-08-12,MDY,US_MARKET_BREADTH,ITOT,S&P MidCap 400,78.3333333333,100.0000000000,PERSISTENT_LEADER,NEUTRAL,True,True,0.4507724702,1.0000000000,3.0000000000,33.3333333333,False,False,0.4507724702,UNIVERSAL_PATH_RISK_V1,1.0000000000,3.0000000000,33.3333333333,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0031418309,0.0098049852,-0.0304967987,-0.0018000340,-0.0039828888,-0.0021867911,-0.0003173568,-0.0010473204,-0.0004251260,0.0280485225,-0.0426856492,58.0000000000,113.0000000000,0.0223263718,0.0416621447
PATH_RISK_V1_2026-08-12|2026-08-12|QQQ,2026-08-12T15:52:35.213003+00:00,2026-08-12,QQQ,US_MARKET_BREADTH,SPY,Nasdaq-100,58.3333333333,33.3333333333,NEUTRAL,WEAKENING,False,True,0.5209900880,3.0000000000,3.0000000000,100.0000000000,False,False,0.5209900880,UNIVERSAL_PATH_RISK_V1,3.0000000000,3.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0208795493,-0.0231745117,0.0577684247,0.0019777009,-0.0062952533,-0.0082566251,0.0076218074,-0.0119584163,-0.0019766314,0.0612518676,-0.0545566208,122.0000000000,36.0000000000,0.0369675133,0.0703104725
PATH_RISK_V1_2026-08-12|2026-08-12|XLB,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLB,US_SECTOR,SPY,Materials,76.3636363636,81.8181818182,EMERGING,EMERGING,True,True,0.5186732924,4.0000000000,11.0000000000,36.3636363636,False,False,0.5186732924,UNIVERSAL_PATH_RISK_V1,4.0000000000,11.0000000000,36.3636363636,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0119094909,-0.0339260614,-0.1058602106,-0.0045360733,-0.0132345495,-0.0087381129,-0.0102525251,-0.0087459487,-0.0077412948,0.0209511075,-0.1258656282,58.0000000000,123.0000000000,0.0564824498,0.0924963496
PATH_RISK_V1_2026-08-12|2026-08-12|XLC,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLC,US_SECTOR,SPY,Communication Services,12.2727272727,13.6363636364,ROTATION_OUT,ROTATION_OUT,False,True,0.5337242664,7.0000000000,11.0000000000,63.6363636364,False,False,0.5337242664,UNIVERSAL_PATH_RISK_V1,7.0000000000,11.0000000000,63.6363636364,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0376927488,-0.0911047321,-0.1598974775,-0.0200499646,-0.0476864164,-0.0282018989,-0.0362173615,-0.0250410351,-0.0237005893,0.0000000000,-0.1830243190,0.0000000000,109.0000000000,0.0673029324,0.0927844802
PATH_RISK_V1_2026-08-12|2026-08-12|XLE,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLE,US_SECTOR,SPY,Energy,84.0909090909,90.9090909091,ACCELERATING,EMERGING,True,True,0.5718514324,11.0000000000,11.0000000000,100.0000000000,False,False,0.5718514324,UNIVERSAL_PATH_RISK_V1,11.0000000000,11.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0389241669,0.0137417707,0.0251415996,0.0195228765,0.0214831145,0.0019227013,0.0036896264,0.0095107789,0.0055582525,0.1128072379,-0.1986625198,27.0000000000,94.0000000000,0.0902406145,0.1597609507
PATH_RISK_V1_2026-08-12|2026-08-12|XLF,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLF,US_SECTOR,SPY,Financials,71.8181818182,63.6363636364,WEAKENING,PERSISTENT_LEADER,False,True,0.4986901868,2.0000000000,11.0000000000,18.1818181818,True,False,0.4986901868,UNIVERSAL_PATH_RISK_V1,2.0000000000,11.0000000000,18.1818181818,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0023648681,0.0729267894,-0.0287000909,-0.0040569643,0.0112754364,0.0153948571,-0.0036796542,0.0206738940,0.0071478585,0.1115704538,-0.0366112299,48.0000000000,11.0000000000,0.0312052896,0.0819964322
PATH_RISK_V1_2026-08-12|2026-08-12|XLI,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLI,US_SECTOR,SPY,Industrials,69.0909090909,54.5454545455,NEUTRAL,NEUTRAL,False,True,0.4856654974,1.0000000000,11.0000000000,9.0909090909,True,False,0.4856654974,UNIVERSAL_PATH_RISK_V1,1.0000000000,11.0000000000,9.0909090909,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0034897356,0.0196244223,-0.0415026003,-0.0026555508,-0.0016828042,0.0009753366,0.0016977728,0.0014239938,0.0013263744,0.0595980420,-0.0759650192,50.0000000000,113.0000000000,0.0411243263,0.0693603703
PATH_RISK_V1_2026-08-12|2026-08-12|XLK,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLK,US_SECTOR,SPY,Information Technology,74.5454545455,72.7272727273,EMERGING,NEUTRAL,False,True,0.5679612007,10.0000000000,11.0000000000,90.9090909091,False,False,0.5679612007,UNIVERSAL_PATH_RISK_V1,10.0000000000,11.0000000000,90.9090909091,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0003286751,0.0279483847,0.1828032012,0.0160548662,0.0212535235,0.0051165124,0.0288551169,-0.0016495678,0.0105698699,0.2092871279,-0.0650564566,93.0000000000,49.0000000000,0.0688792599,0.1233751981
PATH_RISK_V1_2026-08-12|2026-08-12|XLP,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLP,US_SECTOR,SPY,Consumer Staples,51.3636363636,45.4545454545,NEUTRAL,NEUTRAL,False,True,0.5488297843,9.0000000000,11.0000000000,81.8181818182,False,False,0.5488297843,UNIVERSAL_PATH_RISK_V1,9.0000000000,11.0000000000,81.8181818182,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0080590218,-0.0336466784,-0.1195815354,-0.0188478545,-0.0307576641,-0.0121385961,-0.0166424901,-0.0071741499,-0.0090213161,0.0260704710,-0.1556379230,49.0000000000,123.0000000000,0.0687626434,0.1261119563
PATH_RISK_V1_2026-08-12|2026-08-12|XLRE,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLRE,US_SECTOR,SPY,Real Estate,42.2727272727,36.3636363636,WEAKENING,WEAKENING,False,True,0.5419782765,8.0000000000,11.0000000000,72.7272727273,False,False,0.5419782765,UNIVERSAL_PATH_RISK_V1,8.0000000000,11.0000000000,72.7272727273,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0258723270,-0.0398151857,-0.0594336183,-0.0283534346,-0.0373287293,-0.0092372011,-0.0075307994,-0.0017489476,-0.0029611957,0.0165394313,-0.0952621311,50.0000000000,122.0000000000,0.0603868248,0.1147747650
PATH_RISK_V1_2026-08-12|2026-08-12|XLU,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLU,US_SECTOR,SPY,Utilities,12.2727272727,13.6363636364,ROTATION_OUT,WEAKENING,False,True,0.5314781299,6.0000000000,11.0000000000,54.5454545455,False,False,0.5314781299,UNIVERSAL_PATH_RISK_V1,6.0000000000,11.0000000000,54.5454545455,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0660595706,-0.0693475156,-0.1040824133,-0.0325182478,-0.0599433652,-0.0283469092,-0.0237325071,-0.0203604653,-0.0164597773,0.0172730894,-0.2159166563,2.0000000000,93.0000000000,0.0576794875,0.1112710969
PATH_RISK_V1_2026-08-12|2026-08-12|XLV,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLV,US_SECTOR,SPY,Health Care,93.6363636364,100.0000000000,PERSISTENT_LEADER,WEAKENING,True,True,0.5302934317,5.0000000000,11.0000000000,45.4545454545,False,False,0.5302934317,UNIVERSAL_PATH_RISK_V1,5.0000000000,11.0000000000,45.4545454545,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0364134092,0.1064106985,-0.0245975196,0.0090394966,0.0237200862,0.0145490733,-0.0025983044,0.0172891858,0.0060540670,0.1341938914,-0.0626255475,49.0000000000,114.0000000000,0.0683565583,0.1229067323
PATH_RISK_V1_2026-08-12|2026-08-12|XLY,2026-08-12T15:52:35.213003+00:00,2026-08-12,XLY,US_SECTOR,SPY,Consumer Discretionary,34.7727272727,27.2727272727,WEAKENING,ROTATION_OUT,False,True,0.5183076362,3.0000000000,11.0000000000,27.2727272727,False,False,0.5183076362,UNIVERSAL_PATH_RISK_V1,3.0000000000,11.0000000000,27.2727272727,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0091319372,-0.0473333114,-0.1077216532,-0.0074632455,-0.0241719334,-0.0168343267,-0.0268963819,-0.0189956727,-0.0182530233,0.0367467292,-0.1082434150,14.0000000000,110.0000000000,0.0577196545,0.0808105217
